,GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,geometry
0,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",
72,1500000US360470042001,360470042001,"Block Group 1, Census Tract 42, Kings County, New York",494,33,39,20,0,0,31,11,17,11,50,53,56,56,21,40,56,
73,1500000US360470043001,360470043001,"Block Group 1, Census Tract 43, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.99009599999999 40.689706, -73.98916799999999 40.688615, -73.990686 40.689142, -73.99009599999999 40.689706))"
74,1500000US360470043002,360470043002,"Block Group 2, Census Tract 43, Kings County, New York",330,28,25,9,19,7,29,11,17,0,26,53,0,34,0,16,56,"POLYGON ((-73.989662 40.690334, -73.986155 40.689018, -73.98700000000001 40.687773, -73.98916799999999 40.688615, -73.99009599999999 40.689706, -73.989662 40.690334))"
75,1500000US360470043003,360470043003,"Block Group 3, Census Tract 43, Kings County, New York",430,25,0,21,23,15,14,42,13,7,46,51,39,44,7,64,19,"POLYGON ((-73.99003499999999 40.687365, -73.98916799999999 40.688615, -73.98700000000001 40.687773, -73.98828899999999 40.685869, -73.99046799999999 40.686728, -73.99003499999999 40.687365))"
76,1500000US360470043004,360470043004,"Block Group 4, Census Tract 43, Kings County, New York",310,50,12,16,9,9,17,17,8,29,17,51,23,16,13,10,13,"POLYGON ((-73.993005 40.688364, -73.99236399999999 40.68969, -73.990686 40.689142, -73.98916799999999 40.688615, -73.99003499999999 40.687365, -73.99046799999999 40.686728, -73.993269 40.687825, -73.993005 40.688364))"
77,1500000US360470045001,360470045001,"Block Group 1, Census Tract 45, Kings County, New York",614,64,26,43,14,0,37,25,14,15,71,62,116,26,18,17,66,"POLYGON ((-73.996233 40.690758, -73.994361 40.690239, -73.99236399999999 40.68969, -73.993005 40.688364, -73.99687399999999 40.689433, -73.996233 40.690758))"
78,1500000US360470045002,360470045002,"Block Group 2, Census Tract 45, Kings County, New York",413,12,15,9,14,0,0,26,15,17,43,30,35,38,24,63,72,"POLYGON ((-73.99687399999999 40.689433, -73.993005 40.688364, -73.993269 40.687825, -73.99333799999999 40.687679, -73.995333 40.688226, -73.99573199999999 40.687397, -73.997562 40.688, -73.99687399999999 40.689433))"
79,1500000US360470045003,360470045003,"Block Group 3, Census Tract 45, Kings County, New York",398,0,27,12,21,25,14,18,14,9,30,43,23,40,27,21,74,"POLYGON ((-73.99573199999999 40.687397, -73.995333 40.688226, -73.99333799999999 40.687679, -73.99360399999999 40.687127, -73.99392999999999 40.686453, -73.994091 40.686114, -73.99604099999999 40.686753, -73.99573199999999 40.687397))"
80,1500000US360470045004,360470045004,"Block Group 4, Census Tract 45, Kings County, New York",371,16,7,20,0,9,45,17,15,7,18,6,49,27,40,27,68,"POLYGON ((-73.997562 40.688, -73.99573199999999 40.687397, -73.99604099999999 40.686753, -73.994091 40.686114, -73.99440799999999 40.685453, -73.996358 40.686096, -73.998189 40.6867, -73.997562 40.688))"
81,1500000US360470046001,360470046001,"Block Group 1, Census Tract 46, Kings County, New York",445,31,31,5,18,0,19,12,33,13,13,69,73,31,30,12,55,"POLYGON ((-74.0415843352794 40.6273297911037, -74.04121600165119 40.6284347016219, -74.0410427721954 40.6289543474893, -74.03761999999999 40.629013, -74.034938 40.628375, -74.03225599999999 40.627741, -74.026856 40.626459, -74.02713899999999 40.625762, -74.027153 40.625727, -74.029871 40.626374, -74.032555 40.62701, -74.033108 40.625647, -74.03578899999999 40.626285, -74.03642599999999 40.624734, -74.039109 40.625372, -74.040716 40.62572, -74.04198616398639 40.6261244035665, -74.0415843352794 40.6273297911037))"
82,1500000US360470047001,360470047001,"Block Group 1, Census Tract 47, Kings County, New York",165,44,13,16,9,10,0,11,0,0,7,6,5,31,7,0,6,"POLYGON ((-74.0082201392615 40.6867096862291, -74.007379 40.687255, -74.0073752505717 40.6872620398502, -74.004593 40.688215, -74.00381999999999 40.68893, -74.00340899999999 40.689613, -74.002993 40.690427, -74.001963 40.690136, -74.000699 40.690612, -74.001969 40.691843, -74.001744 40.692407, -74.000315 40.691875, -73.997793 40.691188, -73.99907 40.688498, -73.999696 40.687198, -74.000642 40.685247, -74.004504 40.686301, -74.004853 40.685668, -74.00549699999999 40.685847, -74.008135 40.685615, -74.008425 40.686016, -74.0082201392615 40.6867096862291))"
83,1500000US360470047002,360470047002,"Block Group 2, Census Tract 47, Kings County, New York",302,29,0,4,4,14,28,17,16,24,5,27,45,44,21,24,0,
84,1500000US360470049001,360470049001,"Block Group 1, Census Tract 49, Kings County, New York",145,0,0,0,0,0,9,12,14,13,26,11,13,11,14,11,11,"POLYGON ((-73.997793 40.691188, -73.996233 40.690758, -73.99687399999999 40.689433, -73.997562 40.688, -73.99907 40.688498, -73.997793 40.691188))"
85,1500000US360470049002,360470049002,"Block Group 2, Census Tract 49, Kings County, New York",458,67,6,0,9,65,0,33,26,0,22,69,38,68,18,37,0,"POLYGON ((-73.99907 40.688498, -73.997562 40.688, -73.998189 40.6867, -73.999696 40.687198, -73.99907 40.688498))"
86,1500000US360470049003,360470049003,"Block Group 3, Census Tract 49, Kings County, New York",400,71,16,0,10,17,8,11,33,6,5,13,54,49,32,27,48,"POLYGON ((-73.999696 40.687198, -73.998189 40.6867, -73.99908099999999 40.684816, -74.000642 40.685247, -73.999696 40.687198))"
87,1500000US360470050001,360470050001,"Block Group 1, Census Tract 50, Kings County, New York",402,23,21,10,0,18,35,32,15,6,35,47,105,8,11,11,25,"POLYGON ((-74.04201162652561 40.626048022196, -74.0419869662144 40.62612199707939, -74.04198616398639 40.6261244035665, -74.040716 40.62572, -74.039109 40.625372, -74.03996099999999 40.623276, -74.040291 40.622546, -74.04181921329939 40.622344566278, -74.0418612425826 40.6225219918099, -74.04186498283079 40.6225377811708, -74.042412 40.624847, -74.04201162652561 40.626048022196))"
88,1500000US360470050002,360470050002,"Block Group 2, Census Tract 50, Kings County, New York",330,21,7,9,0,5,28,36,6,20,24,39,41,22,20,36,16,"POLYGON ((-74.039109 40.625372, -74.03642599999999 40.624734, -74.037004 40.623319, -74.034323 40.62268299999999, -74.03460099999999 40.622001, -74.03996099999999 40.623276, -74.039109 40.625372))"
89,1500000US360470050003,360470050003,"Block Group 3, Census Tract 50, Kings County, New York",387,11,14,19,54,21,19,7,26,0,19,36,41,63,6,30,21,"POLYGON ((-74.03642599999999 40.624734, -74.03578899999999 40.626285, -74.033108 40.625647, -74.033389 40.624968, -74.033742 40.624099, -74.034043 40.623363, -74.034323 40.62268299999999, -74.037004 40.623319, -74.03642599999999 40.624734))"
90,1500000US360470051001,360470051001,"Block Group 1, Census Tract 51, Kings County, New York",231,0,23,0,9,0,0,14,22,17,11,16,44,26,16,28,5,"POLYGON ((-74.004853 40.685668, -74.004504 40.686301, -74.000642 40.685247, -74.00128099999999 40.683909, -74.001648 40.684009, -74.005179 40.684998, -74.004853 40.685668))"
91,1500000US360470051002,360470051002,"Block Group 2, Census Tract 51, Kings County, New York",377,28,23,24,11,7,12,10,6,31,48,35,81,17,15,15,14,"POLYGON ((-74.005179 40.684998, -74.001648 40.684009, -74.00128099999999 40.683909, -74.001609 40.683235, -74.001931 40.682565, -74.00365599999999 40.683048, -74.005819 40.683656, -74.005179 40.684998))"
92,1500000US360470051003,360470051003,"Block Group 3, Census Tract 51, Kings County, New York",363,52,24,0,24,32,21,18,19,38,44,41,44,6,0,0,0,"POLYGON ((-74.005819 40.683656, -74.00365599999999 40.683048, -74.001931 40.682565, -74.00332999999999 40.679825, -74.00334599999999 40.67963, -74.00343099999999 40.679708, -74.00447299999999 40.680993, -74.005675 40.68293, -74.00596 40.683363, -74.005819 40.683656))"
93,1500000US360470052011,360470052011,"Block Group 1, Census Tract 52.01, Kings County, New York",1165,275,156,101,94,26,26,41,33,14,39,78,73,46,71,35,57,"POLYGON ((-74.04181921329939 40.622344566278, -74.040291 40.622546, -74.03996099999999 40.623276, -74.03460099999999 40.622001, -74.034886 40.62132, -74.035437 40.61995599999999, -74.038095 40.620585, -74.040475 40.62079, -74.04139910596029 40.6205710940132, -74.04142132889621 40.6206649075623, -74.04162879771791 40.6215407318259, -74.04181921329939 40.622344566278))"
94,1500000US360470052021,360470052021,"Block Group 1, Census Tract 52.02, Kings County, New York",1370,38,63,67,87,62,62,65,65,73,170,150,198,133,53,40,44,"POLYGON ((-74.04139910596029 40.6205710940132, -74.040475 40.62079, -74.038095 40.620585, -74.037701 40.619955, -74.03996599999999 40.61915, -74.0410042130619 40.6189040638579, -74.04139910596029 40.6205710940132))"
95,1500000US360470054001,360470054001,"Block Group 1, Census Tract 54, Kings County, New York",628,91,80,11,53,36,39,18,58,51,36,49,61,34,5,6,0,"POLYGON ((-74.04056574715889 40.6170530913903, -74.03918299999999 40.617856, -74.036895 40.618663, -74.03592499999999 40.617055, -74.03568199999999 40.616671, -74.037975 40.615859, -74.038364 40.616513, -74.040247207532 40.6157083845955, -74.04056574715889 40.6170530913903))"
96,1500000US360470054002,360470054002,"Block Group 2, Census Tract 54, Kings County, New York",280,8,10,9,20,0,23,6,18,22,46,58,19,7,5,13,16,"POLYGON ((-74.03599 40.618596, -74.03331299999999 40.617945, -74.033866 40.616594, -74.03592499999999 40.617055, -74.036895 40.618663, -74.03599 40.618596))"
97,1500000US360470054003,360470054003,"Block Group 3, Census Tract 54, Kings County, New York",846,43,58,26,76,58,58,43,27,32,68,108,105,46,26,68,4,"POLYGON ((-74.03331299999999 40.617945, -74.030485 40.616518, -74.031515 40.61533, -74.033866 40.616594, -74.03331299999999 40.617945))"
98,1500000US360470055001,360470055001,"Block Group 1, Census Tract 55, Kings County, New York",58,6,0,0,0,0,0,0,14,15,15,8,0,0,0,0,0,
99,1500000US360470055002,360470055002,"Block Group 2, Census Tract 55, Kings County, New York",6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,
100,1500000US360470056011,360470056011,"Block Group 1, Census Tract 56.01, Kings County, New York",848,48,64,96,57,56,85,47,69,51,76,32,74,48,22,11,12,"POLYGON ((-74.040247207532 40.6157083845955, -74.038364 40.616513, -74.037975 40.615859, -74.03568199999999 40.616671, -74.03457899999999 40.61486, -74.03706799999999 40.613819, -74.0392655790145 40.6126282788836, -74.03958999999999 40.612934, -74.03959898735479 40.6129719398858, -74.0396105002328 40.6130205412023, -74.0396194803355 40.61305845047369, -74.03993505959239 40.6143906601431, -74.040247207532 40.6157083845955))"
101,1500000US360470056012,360470056012,"Block Group 2, Census Tract 56.01, Kings County, New York",595,54,20,10,24,25,18,26,35,35,55,72,86,88,17,23,7,"POLYGON ((-74.03592499999999 40.617055, -74.033866 40.616594, -74.031515 40.61533, -74.031947 40.614815, -74.03263699999999 40.61401, -74.03457899999999 40.61486, -74.03568199999999 40.616671, -74.03592499999999 40.617055))"
102,1500000US360470056021,360470056021,"Block Group 1, Census Tract 56.02, Kings County, New York",863,57,66,19,49,43,71,65,60,42,98,81,97,65,23,19,8,"POLYGON ((-74.03706799999999 40.613819, -74.03457899999999 40.61486, -74.03263699999999 40.61401, -74.034871 40.611366, -74.03638844894151 40.6099169887477, -74.0392655790145 40.6126282788836, -74.03706799999999 40.613819))"
103,1500000US360470057001,360470057001,"Block Group 1, Census Tract 57, Kings County, New York",232,22,10,29,14,16,23,32,18,26,0,0,17,13,0,12,0,
104,1500000US360470057002,360470057002,"Block Group 2, Census Tract 57, Kings County, New York",160,43,14,17,7,9,0,11,0,0,32,13,14,0,0,0,0,
105,1500000US360470057003,360470057003,"Block Group 3, Census Tract 57, Kings County, New York",196,9,0,33,17,10,31,8,46,11,0,0,19,0,0,0,12,
106,1500000US360470057004,360470057004,"Block Group 4, Census Tract 57, Kings County, New York",41,18,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,
107,1500000US360470058001,360470058001,"Block Group 1, Census Tract 58, Kings County, New York",445,69,44,21,32,15,27,13,36,19,35,56,15,33,0,14,16,"POLYGON ((-74.032195 40.620688, -74.02956399999999 40.619833, -74.028205 40.619173, -74.029302 40.61789599999999, -74.032647 40.619579, -74.032195 40.620688))"
108,1500000US360470058002,360470058002,"Block Group 2, Census Tract 58, Kings County, New York",790,103,82,23,20,36,42,66,43,36,45,88,98,45,17,27,19,"POLYGON ((-74.035437 40.61995599999999, -74.032647 40.619579, -74.029302 40.61789599999999, -74.030485 40.616518, -74.03331299999999 40.617945, -74.03599 40.618596, -74.035437 40.61995599999999))"
109,1500000US360470058003,360470058003,"Block Group 3, Census Tract 58, Kings County, New York",349,41,35,18,17,23,6,17,22,26,33,35,51,0,8,7,10,"POLYGON ((-74.034886 40.62132, -74.032195 40.620688, -74.032647 40.619579, -74.035437 40.61995599999999, -74.034886 40.62132))"
110,1500000US360470059001,360470059001,"Block Group 1, Census Tract 59, Kings County, New York",11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-74.0117 40.679365, -74.010451 40.680431, -74.00920000000001 40.681496, -74.00855299999999 40.681058, -74.005583 40.679036, -74.006298 40.677604, -74.008302 40.67897, -74.00954399999999 40.677898, -74.011055 40.678926, -74.0117 40.679365))"
111,1500000US360470059002,360470059002,"Block Group 2, Census Tract 59, Kings County, New York",187,6,48,10,54,31,0,16,5,9,8,0,0,0,0,0,0,"POLYGON ((-74.00920000000001 40.681496, -74.006919 40.683451, -74.00671299999999 40.683615, -74.00662299999999 40.683658, -74.005819 40.683656, -74.00596 40.683363, -74.005675 40.68293, -74.00447299999999 40.680993, -74.00343099999999 40.679708, -74.00334599999999 40.67963, -74.003018 40.679148, -74.00225499999999 40.678205, -74.00153899999999 40.677268, -74.000699 40.675571, -74.00121299999999 40.67587, -74.00135399999999 40.675791, -74.00319399999999 40.676271, -74.00350299999999 40.675631, -74.00476399999999 40.67671, -74.006491 40.677194, -74.006298 40.677604, -74.005583 40.679036, -74.00855299999999 40.681058, -74.00920000000001 40.681496))"
112,1500000US360470059003,360470059003,"Block Group 3, Census Tract 59, Kings County, New York",157,32,8,25,26,9,8,5,5,0,4,22,0,4,9,0,0,
113,1500000US360470060001,360470060001,"Block Group 1, Census Tract 60, Kings County, New York",474,63,58,9,27,26,13,15,31,52,56,66,18,15,0,18,7,"POLYGON ((-74.033742 40.624099, -74.02835 40.622799, -74.028924 40.621404, -74.031639 40.622049, -74.03135999999999 40.622729, -74.034043 40.623363, -74.033742 40.624099))"
114,1500000US360470060002,360470060002,"Block Group 2, Census Tract 60, Kings County, New York",401,60,35,30,0,6,5,37,18,5,65,58,46,15,0,14,7,"POLYGON ((-74.03460099999999 40.622001, -74.03191799999999 40.621367, -74.031639 40.622049, -74.028924 40.621404, -74.02956399999999 40.619833, -74.032195 40.620688, -74.034886 40.62132, -74.03460099999999 40.622001))"
115,1500000US360470060003,360470060003,"Block Group 3, Census Tract 60, Kings County, New York",316,49,8,15,24,17,15,6,22,7,15,38,33,21,29,12,5,"POLYGON ((-74.034323 40.62268299999999, -74.034043 40.623363, -74.03135999999999 40.622729, -74.031639 40.622049, -74.03191799999999 40.621367, -74.03460099999999 40.622001, -74.034323 40.62268299999999))"
116,1500000US360470062001,360470062001,"Block Group 1, Census Tract 62, Kings County, New York",439,58,21,11,16,32,34,56,27,13,25,35,61,9,10,26,5,"POLYGON ((-74.029871 40.626374, -74.027153 40.625727, -74.027734 40.624301, -74.027991 40.623683, -74.03070699999999 40.624329, -74.029871 40.626374))"
117,1500000US360470062002,360470062002,"Block Group 2, Census Tract 62, Kings County, New York",644,138,72,55,40,22,38,52,18,30,62,30,28,26,11,22,0,"POLYGON ((-74.033389 40.624968, -74.03070699999999 40.624329, -74.027991 40.623683, -74.02835 40.622799, -74.033742 40.624099, -74.033389 40.624968))"
118,1500000US360470062003,360470062003,"Block Group 3, Census Tract 62, Kings County, New York",190,36,23,0,28,13,9,0,8,0,8,0,10,18,13,18,6,"POLYGON ((-74.033108 40.625647, -74.032555 40.62701, -74.029871 40.626374, -74.03070699999999 40.624329, -74.033389 40.624968, -74.033108 40.625647))"
119,1500000US360470063001,360470063001,"Block Group 1, Census Tract 63, Kings County, New York",426,39,26,14,6,15,20,8,38,6,21,107,36,57,28,5,0,"POLYGON ((-74.00128099999999 40.683909, -74.000642 40.685247, -73.99908099999999 40.684816, -73.999725 40.683473, -74.00004799999999 40.682803, -74.001609 40.683235, -74.00128099999999 40.683909))"
120,1500000US360470063002,360470063002,"Block Group 2, Census Tract 63, Kings County, New York",468,15,34,8,32,33,29,9,0,36,49,89,70,30,7,17,10,"POLYGON ((-74.00332999999999 40.679825, -74.001931 40.682565, -74.001609 40.683235, -74.00004799999999 40.682803, -74.000371 40.682133, -74.000693 40.681463, -74.001122 40.680569, -74.001516 40.679753, -74.00190499999999 40.678935, -74.00225499999999 40.678205, -74.003018 40.679148, -74.00334599999999 40.67963, -74.00332999999999 40.679825))"
121,1500000US360470064001,360470064001,"Block Group 1, Census Tract 64, Kings County, New York",424,48,14,44,6,34,28,31,28,14,13,65,16,33,12,12,26,"POLYGON ((-74.03076399999999 40.631392, -74.025361 40.630109, -74.025958 40.628648, -74.028678 40.629294, -74.03135999999999 40.629931, -74.03076399999999 40.631392))"
122,1500000US360470064002,360470064002,"Block Group 2, Census Tract 64, Kings County, New York",424,46,30,36,19,13,34,0,20,33,26,29,87,22,19,0,10,"POLYGON ((-74.03135999999999 40.629931, -74.028678 40.629294, -74.025958 40.628648, -74.026263 40.62792, -74.028976 40.628564, -74.029275 40.627833, -74.03195699999999 40.628471, -74.03135999999999 40.629931))"
123,1500000US360470064003,360470064003,"Block Group 3, Census Tract 64, Kings County, New York",661,57,72,34,51,35,38,17,16,30,86,54,72,33,21,45,0,"POLYGON ((-74.03195699999999 40.628471, -74.029275 40.627833, -74.028976 40.628564, -74.026263 40.62792, -74.026561 40.627187, -74.026856 40.626459, -74.03225599999999 40.627741, -74.03195699999999 40.628471))"
124,1500000US360470065001,360470065001,"Block Group 1, Census Tract 65, Kings County, New York",336,0,46,15,34,0,16,17,0,27,0,44,42,17,33,23,22,"POLYGON ((-74.00004799999999 40.682803, -73.99620899999999 40.681724, -73.996527 40.68106, -74.000371 40.682133, -74.00004799999999 40.682803))"
125,1500000US360470065002,360470065002,"Block Group 2, Census Tract 65, Kings County, New York",396,14,41,43,0,0,14,25,25,15,9,48,14,91,0,41,16,"POLYGON ((-74.000371 40.682133, -73.996527 40.68106, -73.996887 40.680315, -74.000693 40.681463, -74.000371 40.682133))"
126,1500000US360470065003,360470065003,"Block Group 3, Census Tract 65, Kings County, New York",391,47,0,16,16,21,0,19,0,0,50,95,33,16,14,17,47,"POLYGON ((-74.000693 40.681463, -73.996887 40.680315, -73.997283 40.679502, -74.001122 40.680569, -74.000693 40.681463))"
127,1500000US360470065004,360470065004,"Block Group 4, Census Tract 65, Kings County, New York",362,74,26,0,19,0,0,0,0,0,18,48,58,0,32,60,27,"POLYGON ((-74.001122 40.680569, -73.997283 40.679502, -73.99767199999999 40.67868199999999, -74.001516 40.679753, -74.001122 40.680569))"
128,1500000US360470065005,360470065005,"Block Group 5, Census Tract 65, Kings County, New York",287,26,0,13,7,33,9,14,18,26,27,27,43,27,0,17,0,"POLYGON ((-74.001516 40.679753, -73.99767199999999 40.67868199999999, -73.998068 40.677866, -74.00190499999999 40.678935, -74.001516 40.679753))"
129,1500000US360470065006,360470065006,"Block Group 6, Census Tract 65, Kings County, New York",364,28,24,7,10,4,26,0,49,25,69,22,35,33,12,4,16,"POLYGON ((-74.00190499999999 40.678935, -73.998068 40.677866, -73.998728 40.676489, -74.00153899999999 40.677268, -74.00225499999999 40.678205, -74.00190499999999 40.678935))"
130,1500000US360470065007,360470065007,"Block Group 7, Census Tract 65, Kings County, New York",439,7,14,26,7,0,16,36,23,15,52,57,79,62,8,0,37,"POLYGON ((-74.00153899999999 40.677268, -73.998728 40.676489, -73.999352 40.6752, -73.99992399999999 40.674004, -74.00121299999999 40.67587, -74.000699 40.675571, -74.00153899999999 40.677268))"
131,1500000US360470066001,360470066001,"Block Group 1, Census Tract 66, Kings County, New York",434,62,29,45,20,14,15,23,27,22,13,49,39,46,11,19,0,"POLYGON ((-74.026951 40.633516, -74.026039 40.633303, -74.024238 40.632859, -74.02452 40.632167, -74.025071 40.630814, -74.02779099999999 40.631463, -74.026951 40.633516))"
132,1500000US360470066002,360470066002,"Block Group 2, Census Tract 66, Kings County, New York",532,74,65,5,17,29,24,45,32,32,29,53,72,14,14,16,11,"POLYGON ((-74.030473 40.632099, -74.02779099999999 40.631463, -74.025071 40.630814, -74.025361 40.630109, -74.03076399999999 40.631392, -74.030473 40.632099))"
133,1500000US360470066003,360470066003,"Block Group 3, Census Tract 66, Kings County, New York",636,96,23,57,47,44,75,37,54,9,53,35,67,14,5,7,13,"POLYGON ((-74.02991299999999 40.633474, -74.02963299999999 40.634153, -74.026951 40.633516, -74.02779099999999 40.631463, -74.030473 40.632099, -74.02991299999999 40.633474))"
134,1500000US360470067001,360470067001,"Block Group 1, Census Tract 67, Kings County, New York",325,19,9,0,0,11,11,26,12,13,6,40,49,21,8,47,53,"POLYGON ((-73.996358 40.686096, -73.99440799999999 40.685453, -73.994901 40.68443, -73.995232 40.683741, -73.997226 40.684298, -73.996358 40.686096))"
