,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,geometry
0,Id,Id2,Geography,Estimate; Total:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",
1273,1500000US360470510012,360470510012,"Block Group 2, Census Tract 510.01, Kings County, New York",770,116,20,61,8,63,20,87,104,0,90,27,71,32,11,60,0,"POLYGON ((-73.960471 40.647244, -73.958141 40.647504, -73.958107 40.646518, -73.958022 40.64507, -73.960016 40.644853, -73.960471 40.647244))"
1274,1500000US360470510021,360470510021,"Block Group 1, Census Tract 510.02, Kings County, New York",766,51,48,63,29,9,32,33,139,31,117,64,90,0,24,36,0,"POLYGON ((-73.96100799999999 40.650082, -73.95870699999999 40.65038699999999, -73.958141 40.647504, -73.960471 40.647244, -73.96073699999999 40.648644, -73.96100799999999 40.650082))"
1275,1500000US360470510022,360470510022,"Block Group 2, Census Tract 510.02, Kings County, New York",641,71,79,0,26,9,58,80,0,53,50,61,96,29,29,0,0,"POLYGON ((-73.962186 40.649789, -73.96100799999999 40.650082, -73.96073699999999 40.648644, -73.961935 40.648511, -73.963075 40.64944, -73.962186 40.649789))"
1276,1500000US360470510023,360470510023,"Block Group 3, Census Tract 510.02, Kings County, New York",384,53,31,58,12,25,5,9,26,0,0,59,38,60,8,0,0,"POLYGON ((-73.961935 40.648511, -73.96073699999999 40.648644, -73.960471 40.647244, -73.96167199999999 40.647115, -73.961935 40.648511))"
1277,1500000US360470511001,360470511001,"Block Group 1, Census Tract 511, Kings County, New York",645,98,110,15,119,0,0,13,7,3,38,136,42,23,41,0,0,"POLYGON ((-73.950406 40.706653, -73.946523 40.707011, -73.946265 40.705604, -73.947981 40.705442, -73.94983599999999 40.705229, -73.950237 40.705473, -73.950406 40.706653))"
1278,1500000US360470511002,360470511002,"Block Group 2, Census Tract 511, Kings County, New York",448,77,21,37,40,0,47,44,0,34,25,21,22,7,20,32,21,"POLYGON ((-73.95066 40.70817, -73.94675599999999 40.708466, -73.946523 40.707011, -73.950406 40.706653, -73.95053 40.707391, -73.95066 40.70817))"
1279,1500000US360470511003,360470511003,"Block Group 3, Census Tract 511, Kings County, New York",543,130,74,57,12,15,4,16,35,0,46,24,65,39,13,13,0,"POLYGON ((-73.950875 40.709513, -73.948655 40.709725, -73.946973 40.709894, -73.94675599999999 40.708466, -73.95066 40.70817, -73.95083 40.709143, -73.950875 40.709513))"
1280,1500000US360470512001,360470512001,"Block Group 1, Census Tract 512, Kings County, New York",572,124,60,26,73,12,17,27,23,31,39,12,62,66,0,0,0,"POLYGON ((-73.96490299999999 40.64872099999999, -73.963984 40.649085, -73.963075 40.64944, -73.961935 40.648511, -73.96167199999999 40.647115, -73.962614 40.647009, -73.96356899999999 40.646904, -73.964541 40.646799, -73.96490299999999 40.64872099999999))"
1281,1500000US360470512002,360470512002,"Block Group 2, Census Tract 512, Kings County, New York",581,94,15,28,0,12,65,43,28,12,59,109,86,14,0,0,16,"POLYGON ((-73.962614 40.647009, -73.96167199999999 40.647115, -73.961214 40.644723, -73.96216199999999 40.644617, -73.962614 40.647009))"
1282,1500000US360470512003,360470512003,"Block Group 3, Census Tract 512, Kings County, New York",561,66,51,26,63,12,69,0,51,45,24,43,52,59,0,0,0,"POLYGON ((-73.96356899999999 40.646904, -73.962614 40.647009, -73.96216199999999 40.644617, -73.96312499999999 40.644512, -73.96356899999999 40.646904))"
1283,1500000US360470512004,360470512004,"Block Group 4, Census Tract 512, Kings County, New York",662,32,44,12,63,40,150,0,50,30,33,82,0,14,15,61,36,"POLYGON ((-73.965463 40.646695, -73.964541 40.646799, -73.96356899999999 40.646904, -73.96312499999999 40.644512, -73.96408699999999 40.644407, -73.965012 40.644302, -73.965463 40.646695))"
1284,1500000US360470513001,360470513001,"Block Group 1, Census Tract 513, Kings County, New York",525,19,19,3,0,29,14,23,14,0,69,28,105,105,19,78,0,"POLYGON ((-73.951624 40.714066, -73.949372 40.714067, -73.94913099999999 40.712612, -73.948892 40.711168, -73.951116 40.710957, -73.95135599999999 40.712399, -73.95159099999999 40.713799, -73.951624 40.714066))"
1285,1500000US360470513002,360470513002,"Block Group 2, Census Tract 513, Kings County, New York",427,28,45,0,17,28,68,30,12,11,8,25,47,56,0,26,26,"POLYGON ((-73.951116 40.710957, -73.948892 40.711168, -73.948655 40.709725, -73.950875 40.709513, -73.951116 40.710957))"
1286,1500000US360470513003,360470513003,"Block Group 3, Census Tract 513, Kings County, New York",589,55,25,0,37,33,0,0,0,10,54,162,35,90,53,23,12,"POLYGON ((-73.95387599999999 40.712516, -73.953498 40.713123, -73.95291 40.714061, -73.951624 40.714066, -73.95159099999999 40.713799, -73.95135599999999 40.712399, -73.951116 40.710957, -73.950875 40.709513, -73.95083 40.709143, -73.95236 40.709716, -73.95463699999999 40.711324, -73.95387599999999 40.712516))"
1287,1500000US360470513004,360470513004,"Block Group 4, Census Tract 513, Kings County, New York",397,55,21,9,49,0,34,19,14,21,0,75,90,0,10,0,0,"POLYGON ((-73.95662399999999 40.710384, -73.95547599999999 40.712266, -73.95503599999999 40.712915, -73.95434 40.714072, -73.953485 40.71406899999999, -73.95291 40.714061, -73.953498 40.713123, -73.95387599999999 40.712516, -73.95463699999999 40.711324, -73.95236 40.709716, -73.955175 40.710465, -73.95549799999999 40.70994899999999, -73.95662399999999 40.710384))"
1288,1500000US360470514001,360470514001,"Block Group 1, Census Tract 514, Kings County, New York",382,56,44,11,0,0,102,12,0,36,0,54,12,16,6,33,0,"POLYGON ((-73.96408699999999 40.644407, -73.96312499999999 40.644512, -73.96216199999999 40.644617, -73.961214 40.644723, -73.96085699999999 40.642826, -73.96174599999999 40.642424, -73.96355699999999 40.64161, -73.96408699999999 40.644407))"
1289,1500000US360470514002,360470514002,"Block Group 2, Census Tract 514, Kings County, New York",689,141,37,18,49,18,36,26,24,84,71,51,0,66,14,54,0,"POLYGON ((-73.96355699999999 40.64161, -73.96174599999999 40.642424, -73.96138599999999 40.640525, -73.962282 40.640101, -73.96318599999999 40.639672, -73.96355699999999 40.64161))"
1290,1500000US360470514003,360470514003,"Block Group 3, Census Tract 514, Kings County, New York",1051,110,29,68,0,41,93,101,130,28,107,196,54,0,19,60,15,"POLYGON ((-73.96174599999999 40.642424, -73.96085699999999 40.642826, -73.959727 40.643332, -73.959377 40.641471, -73.96050199999999 40.64094, -73.96138599999999 40.640525, -73.96174599999999 40.642424))"
1291,1500000US360470514004,360470514004,"Block Group 4, Census Tract 514, Kings County, New York",534,66,0,20,35,63,9,37,75,20,27,74,18,41,49,0,0,"POLYGON ((-73.961214 40.644723, -73.960016 40.644853, -73.958022 40.64507, -73.95791899999999 40.644143, -73.958753 40.643772, -73.959727 40.643332, -73.96085699999999 40.642826, -73.961214 40.644723))"
1292,1500000US360470515001,360470515001,"Block Group 1, Census Tract 515, Kings County, New York",680,46,4,18,0,0,20,13,32,27,62,41,76,110,74,105,52,"POLYGON ((-73.95271 40.720451, -73.95064599999999 40.721705, -73.949078 40.72254, -73.948875 40.721292, -73.94841599999999 40.718455, -73.94832199999999 40.717865, -73.951842 40.715442, -73.952287 40.71808499999999, -73.952297 40.71814699999999, -73.952477 40.719219, -73.953469 40.719798, -73.95271 40.720451))"
1293,1500000US360470516011,360470516011,"Block Group 1, Census Tract 516.01, Kings County, New York",566,140,20,61,107,20,24,47,17,13,48,33,36,0,0,0,0,"POLYGON ((-73.95896599999999 40.639305, -73.95800299999999 40.639761, -73.95743299999999 40.636793, -73.9584 40.636327, -73.95896599999999 40.639305))"
1294,1500000US360470516012,360470516012,"Block Group 2, Census Tract 516.01, Kings County, New York",604,75,76,10,9,49,93,53,64,0,58,38,57,7,0,15,0,"POLYGON ((-73.95800299999999 40.639761, -73.95712499999999 40.640169, -73.956566 40.637206, -73.95743299999999 40.636793, -73.95800299999999 40.639761))"
1295,1500000US360470516013,360470516013,"Block Group 3, Census Tract 516.01, Kings County, New York",710,117,149,32,0,104,71,33,0,0,45,84,43,7,25,0,0,"POLYGON ((-73.95712499999999 40.640169, -73.95563799999999 40.640504, -73.953743 40.638566, -73.956566 40.637206, -73.95712499999999 40.640169))"
1296,1500000US360470516021,360470516021,"Block Group 1, Census Tract 516.02, Kings County, New York",671,47,8,54,49,21,63,151,58,30,26,85,32,47,0,0,0,"POLYGON ((-73.959727 40.643332, -73.958753 40.643772, -73.95800299999999 40.639761, -73.95896599999999 40.639305, -73.959377 40.641471, -73.959727 40.643332))"
1297,1500000US360470516022,360470516022,"Block Group 2, Census Tract 516.02, Kings County, New York",569,79,92,40,3,89,69,0,0,0,40,103,36,0,18,0,0,"POLYGON ((-73.958753 40.643772, -73.95791899999999 40.644143, -73.95763699999999 40.642689, -73.95563799999999 40.640504, -73.95712499999999 40.640169, -73.95800299999999 40.639761, -73.958753 40.643772))"
1298,1500000US360470517001,360470517001,"Block Group 1, Census Tract 517, Kings County, New York",293,36,10,14,0,7,0,0,40,7,30,21,53,18,0,37,20,"POLYGON ((-73.95713099999999 40.718388, -73.951646 40.723486, -73.95064599999999 40.721705, -73.95271 40.720451, -73.953469 40.719798, -73.95525099999999 40.71814, -73.955844 40.717589, -73.95713099999999 40.718388))"
1299,1500000US360470517002,360470517002,"Block Group 2, Census Tract 517, Kings County, New York",621,22,19,28,31,0,0,0,7,89,17,55,106,71,35,43,98,"POLYGON ((-73.958416 40.719189, -73.955443 40.721946, -73.954776 40.72246, -73.951646 40.723486, -73.95713099999999 40.718388, -73.958416 40.719189))"
1300,1500000US360470518001,360470518001,"Block Group 1, Census Tract 518, Kings County, New York",466,68,13,0,33,10,0,0,10,0,62,83,0,122,0,27,38,"POLYGON ((-73.96050199999999 40.64094, -73.959377 40.641471, -73.95896599999999 40.639305, -73.9584 40.636327, -73.959525 40.635786, -73.95979799999999 40.637223, -73.96050199999999 40.64094))"
1301,1500000US360470518002,360470518002,"Block Group 2, Census Tract 518, Kings County, New York",471,59,0,0,10,14,0,19,13,13,10,23,32,120,26,86,46,"POLYGON ((-73.962282 40.640101, -73.96138599999999 40.640525, -73.96050199999999 40.64094, -73.95979799999999 40.637223, -73.959525 40.635786, -73.960409 40.63536, -73.96131199999999 40.634926, -73.961877 40.63793, -73.962282 40.640101))"
1302,1500000US360470518003,360470518003,"Block Group 3, Census Tract 518, Kings County, New York",391,9,25,52,0,16,11,21,12,13,27,67,14,81,0,33,10,"POLYGON ((-73.96318599999999 40.639672, -73.962282 40.640101, -73.961877 40.63793, -73.96131199999999 40.634926, -73.962203 40.6345, -73.96278099999999 40.637513, -73.96318599999999 40.639672))"
1303,1500000US360470519001,360470519001,"Block Group 1, Census Tract 519, Kings County, New York",788,52,28,18,14,13,53,23,18,76,26,31,140,72,39,91,94,"POLYGON ((-73.955844 40.717589, -73.95525099999999 40.71814, -73.953469 40.719798, -73.952477 40.719219, -73.952297 40.71814699999999, -73.952287 40.71808499999999, -73.951842 40.715442, -73.952754 40.71473599999999, -73.956439 40.717032, -73.955844 40.717589))"
1304,1500000US360470519002,360470519002,"Block Group 2, Census Tract 519, Kings County, New York",571,29,10,0,26,30,24,0,0,0,12,20,202,9,28,111,70,"POLYGON ((-73.956439 40.717032, -73.952754 40.71473599999999, -73.953485 40.71406899999999, -73.95434 40.714072, -73.95599399999999 40.714092, -73.95626899999999 40.714159, -73.95822299999999 40.715374, -73.956439 40.717032))"
1305,1500000US360470519003,360470519003,"Block Group 3, Census Tract 519, Kings County, New York",563,13,38,72,0,0,56,54,0,19,28,98,95,20,0,10,60,"POLYGON ((-73.958811 40.714824, -73.95822299999999 40.715374, -73.95626899999999 40.714159, -73.95599399999999 40.714092, -73.95434 40.714072, -73.95503599999999 40.712915, -73.95547599999999 40.712266, -73.95680999999999 40.712756, -73.958342 40.713306, -73.95979699999999 40.713887, -73.958811 40.714824))"
1306,1500000US360470520001,360470520001,"Block Group 1, Census Tract 520, Kings County, New York",581,22,14,68,9,43,28,30,35,8,39,55,67,28,12,79,44,"POLYGON ((-73.966174 40.640431, -73.96442999999999 40.641214, -73.96355699999999 40.64161, -73.96318599999999 40.639672, -73.964056 40.639263, -73.96492499999999 40.638851, -73.964513 40.636688, -73.96538199999999 40.63627899999999, -73.96579199999999 40.638441, -73.966174 40.640431))"
1307,1500000US360470520002,360470520002,"Block Group 2, Census Tract 520, Kings County, New York",424,30,23,34,18,8,59,0,8,0,24,32,38,47,15,0,88,"POLYGON ((-73.96492499999999 40.638851, -73.964056 40.639263, -73.96318599999999 40.639672, -73.96278099999999 40.637513, -73.962203 40.6345, -73.96394599999999 40.633662, -73.964215 40.6351, -73.964513 40.636688, -73.96492499999999 40.638851))"
1308,1500000US360470520003,360470520003,"Block Group 3, Census Tract 520, Kings County, New York",408,21,30,61,0,28,22,45,22,15,40,58,8,23,0,25,10,"POLYGON ((-73.96538199999999 40.63627899999999, -73.964513 40.636688, -73.964215 40.6351, -73.96394599999999 40.633662, -73.964805 40.633249, -73.965082 40.634683, -73.96538199999999 40.63627899999999))"
1309,1500000US360470523001,360470523001,"Block Group 1, Census Tract 523, Kings County, New York",665,90,67,29,0,67,111,0,54,16,15,82,64,43,0,0,27,"POLYGON ((-73.95753499999999 40.711609, -73.95680999999999 40.712756, -73.95547599999999 40.712266, -73.95662399999999 40.710384, -73.95842499999999 40.710192, -73.95753499999999 40.711609))"
1310,1500000US360470523002,360470523002,"Block Group 2, Census Tract 523, Kings County, New York",746,81,85,87,45,49,17,13,0,0,0,108,83,35,59,36,48,"POLYGON ((-73.960195 40.710355, -73.959064 40.712166, -73.95753499999999 40.711609, -73.95842499999999 40.710192, -73.960381 40.710004, -73.960195 40.710355))"
1311,1500000US360470523003,360470523003,"Block Group 3, Census Tract 523, Kings County, New York",281,27,15,13,14,51,0,0,15,50,0,18,29,0,14,35,0,"POLYGON ((-73.961421 40.711349, -73.961029 40.711969, -73.960561 40.712713, -73.959064 40.712166, -73.960195 40.710355, -73.960381 40.710004, -73.962035 40.710362, -73.961421 40.711349))"
1312,1500000US360470523004,360470523004,"Block Group 4, Census Tract 523, Kings County, New York",244,0,74,0,16,0,0,0,35,12,16,16,48,0,0,13,14,"POLYGON ((-73.95979699999999 40.713887, -73.958342 40.713306, -73.959064 40.712166, -73.960561 40.712713, -73.95979699999999 40.713887))"
1313,1500000US360470523005,360470523005,"Block Group 5, Census Tract 523, Kings County, New York",460,96,16,43,50,36,31,0,0,51,12,35,15,14,12,37,12,"POLYGON ((-73.958342 40.713306, -73.95680999999999 40.712756, -73.95753499999999 40.711609, -73.959064 40.712166, -73.958342 40.713306))"
1314,1500000US360470525001,360470525001,"Block Group 1, Census Tract 525, Kings County, New York",799,197,155,163,29,37,23,16,6,9,29,21,44,40,0,10,20,"POLYGON ((-73.96229199999999 40.709921, -73.962035 40.710362, -73.960381 40.710004, -73.95842499999999 40.710192, -73.95662399999999 40.710384, -73.957488 40.70908, -73.957904 40.708427, -73.958152 40.708041, -73.958456 40.707252, -73.959395 40.707352, -73.96114399999999 40.707524, -73.960825 40.709169, -73.962414 40.709352, -73.96229199999999 40.709921))"
1315,1500000US360470525002,360470525002,"Block Group 2, Census Tract 525, Kings County, New York",335,51,68,56,46,8,23,17,39,0,3,7,0,0,8,0,9,"POLYGON ((-73.96257299999999 40.708535, -73.962414 40.709352, -73.960825 40.709169, -73.96114399999999 40.707524, -73.962743 40.707685, -73.96257299999999 40.708535))"
1316,1500000US360470526001,360470526001,"Block Group 1, Census Tract 526, Kings County, New York",786,94,10,15,20,23,34,25,28,32,110,101,137,80,21,47,9,"POLYGON ((-73.968791 40.639256, -73.967917 40.63965, -73.967044 40.64004, -73.966174 40.640431, -73.96579199999999 40.638441, -73.966663 40.638031, -73.96753199999999 40.637615, -73.96822399999999 40.637297, -73.968722 40.639018, -73.968791 40.639256))"
1317,1500000US360470526002,360470526002,"Block Group 2, Census Tract 526, Kings County, New York",489,39,37,12,11,28,25,37,10,23,0,85,114,0,40,14,14,"POLYGON ((-73.96822399999999 40.637297, -73.96753199999999 40.637615, -73.966663 40.638031, -73.96625399999999 40.635867, -73.96594999999999 40.634266, -73.965082 40.634683, -73.964805 40.633249, -73.96677699999999 40.632295, -73.967406 40.63447, -73.96803899999999 40.636651, -73.96822399999999 40.637297))"
1318,1500000US360470526003,360470526003,"Block Group 3, Census Tract 526, Kings County, New York",461,80,45,0,9,4,9,9,62,25,93,34,41,23,0,21,6,"POLYGON ((-73.966663 40.638031, -73.96579199999999 40.638441, -73.96538199999999 40.63627899999999, -73.965082 40.634683, -73.96594999999999 40.634266, -73.96625399999999 40.635867, -73.966663 40.638031))"
1319,1500000US360470527001,360470527001,"Block Group 1, Census Tract 527, Kings County, New York",427,166,37,45,21,0,0,21,25,0,23,0,8,70,11,0,0,"POLYGON ((-73.95236 40.709716, -73.95083 40.709143, -73.95066 40.70817, -73.95053 40.707391, -73.951724 40.707807, -73.95282999999999 40.708974, -73.95236 40.709716))"
1320,1500000US360470527002,360470527002,"Block Group 2, Census Tract 527, Kings County, New York",308,119,45,48,12,0,0,11,0,0,16,0,32,12,0,0,13,"POLYGON ((-73.95282999999999 40.708974, -73.951724 40.707807, -73.95360599999999 40.707745, -73.95282999999999 40.708974))"
1321,1500000US360470527003,360470527003,"Block Group 3, Census Tract 527, Kings County, New York",381,14,80,0,42,41,50,0,0,0,28,0,17,48,21,14,26,"POLYGON ((-73.95360599999999 40.707745, -73.951724 40.707807, -73.95053 40.707391, -73.950406 40.706653, -73.950237 40.705473, -73.951086 40.705913, -73.95191 40.70636, -73.953378 40.706857, -73.95401699999999 40.70708, -73.95360599999999 40.707745))"
1322,1500000US360470527004,360470527004,"Block Group 4, Census Tract 527, Kings County, New York",223,0,0,34,0,28,51,0,0,0,53,46,11,0,0,0,0,"POLYGON ((-73.957488 40.70908, -73.956974 40.708904, -73.955119 40.70826599999999, -73.95360599999999 40.707745, -73.95401699999999 40.70708, -73.95627 40.70785, -73.957362 40.70823499999999, -73.957904 40.708427, -73.957488 40.70908))"
1323,1500000US360470527005,360470527005,"Block Group 5, Census Tract 527, Kings County, New York",290,28,37,36,0,24,0,19,0,10,20,0,6,65,13,32,0,"POLYGON ((-73.957488 40.70908, -73.95662399999999 40.710384, -73.95549799999999 40.70994899999999, -73.95432599999999 40.709522, -73.955119 40.70826599999999, -73.956974 40.708904, -73.957488 40.70908))"
1324,1500000US360470527006,360470527006,"Block Group 6, Census Tract 527, Kings County, New York",462,62,17,0,59,5,41,0,0,0,77,80,107,14,0,0,0,"POLYGON ((-73.95432599999999 40.709522, -73.95282999999999 40.708974, -73.95360599999999 40.707745, -73.955119 40.70826599999999, -73.95432599999999 40.709522))"
1325,1500000US360470527007,360470527007,"Block Group 7, Census Tract 527, Kings County, New York",376,189,46,66,0,0,0,45,0,18,0,0,0,0,0,0,12,"POLYGON ((-73.955175 40.710465, -73.95236 40.709716, -73.95282999999999 40.708974, -73.95432599999999 40.709522, -73.95549799999999 40.70994899999999, -73.955175 40.710465))"
